ID,parents,has_nurs,form,children,housing,finance,social,health,class
3078,usual,critical,incomplete,1,critical,inconv,problematic,not_recom,not_recom
3079,usual,critical,incomplete,2,convenient,convenient,nonprob,recommended,priority
3080,usual,critical,incomplete,2,convenient,convenient,nonprob,priority,priority
3081,usual,critical,incomplete,2,convenient,convenient,nonprob,not_recom,not_recom
3082,usual,critical,incomplete,2,convenient,convenient,slightly_prob,recommended,priority
3083,usual,critical,incomplete,2,convenient,convenient,slightly_prob,priority,priority
3084,usual,critical,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recom
3085,usual,critical,incomplete,2,convenient,convenient,problematic,recommended,priority
3086,usual,critical,incomplete,2,convenient,convenient,problematic,priority,priority
3087,usual,critical,incomplete,2,convenient,convenient,problematic,not_recom,not_recom
3088,usual,critical,incomplete,2,convenient,inconv,nonprob,recommended,priority
3089,usual,critical,incomplete,2,convenient,inconv,nonprob,priority,spec_prior
3090,usual,critical,incomplete,2,convenient,inconv,nonprob,not_recom,not_recom
3091,usual,critical,incomplete,2,convenient,inconv,slightly_prob,recommended,priority
3092,usual,critical,incomplete,2,convenient,inconv,slightly_prob,priority,spec_prior
3093,usual,critical,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recom
3094,usual,critical,incomplete,2,convenient,inconv,problematic,recommended,spec_prior
3095,usual,critical,incomplete,2,convenient,inconv,problematic,priority,spec_prior
3096,usual,critical,incomplete,2,convenient,inconv,problematic,not_recom,not_recom
3097,usual,critical,incomplete,2,less_conv,convenient,nonprob,recommended,priority
3098,usual,critical,incomplete,2,less_conv,convenient,nonprob,priority,spec_prior
3099,usual,critical,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recom
3100,usual,critical,incomplete,2,less_conv,convenient,slightly_prob,recommended,priority
3101,usual,critical,incomplete,2,less_conv,convenient,slightly_prob,priority,spec_prior
3102,usual,critical,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
3103,usual,critical,incomplete,2,less_conv,convenient,problematic,recommended,spec_prior
3104,usual,critical,incomplete,2,less_conv,convenient,problematic,priority,spec_prior
3105,usual,critical,incomplete,2,less_conv,convenient,problematic,not_recom,not_recom
3106,usual,critical,incomplete,2,less_conv,inconv,nonprob,recommended,priority
3107,usual,critical,incomplete,2,less_conv,inconv,nonprob,priority,spec_prior
3108,usual,critical,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recom
3109,usual,critical,incomplete,2,less_conv,inconv,slightly_prob,recommended,priority
3110,usual,critical,incomplete,2,less_conv,inconv,slightly_prob,priority,spec_prior
3111,usual,critical,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
3112,usual,critical,incomplete,2,less_conv,inconv,problematic,recommended,spec_prior
3113,usual,critical,incomplete,2,less_conv,inconv,problematic,priority,spec_prior
3114,usual,critical,incomplete,2,less_conv,inconv,problematic,not_recom,not_recom
3115,usual,critical,incomplete,2,critical,convenient,nonprob,recommended,priority
3116,usual,critical,incomplete,2,critical,convenient,nonprob,priority,spec_prior
3117,usual,critical,incomplete,2,critical,convenient,nonprob,not_recom,not_recom
3118,usual,critical,incomplete,2,critical,convenient,slightly_prob,recommended,priority
3119,usual,critical,incomplete,2,critical,convenient,slightly_prob,priority,spec_prior
3120,usual,critical,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recom
3121,usual,critical,incomplete,2,critical,convenient,problematic,recommended,spec_prior
3122,usual,critical,incomplete,2,critical,convenient,problematic,priority,spec_prior
3123,usual,critical,incomplete,2,critical,convenient,problematic,not_recom,not_recom
3124,usual,critical,incomplete,2,critical,inconv,nonprob,recommended,priority
3125,usual,critical,incomplete,2,critical,inconv,nonprob,priority,spec_prior
3126,usual,critical,incomplete,2,critical,inconv,nonprob,not_recom,not_recom
3127,usual,critical,incomplete,2,critical,inconv,slightly_prob,recommended,priority
3128,usual,critical,incomplete,2,critical,inconv,slightly_prob,priority,spec_prior
3129,usual,critical,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recom
3130,usual,critical,incomplete,2,critical,inconv,problematic,recommended,spec_prior
3131,usual,critical,incomplete,2,critical,inconv,problematic,priority,spec_prior
3132,usual,critical,incomplete,2,critical,inconv,problematic,not_recom,not_recom
3133,usual,critical,incomplete,3,convenient,convenient,nonprob,recommended,priority
3134,usual,critical,incomplete,3,convenient,convenient,nonprob,priority,priority
3135,usual,critical,incomplete,3,convenient,convenient,nonprob,not_recom,not_recom
3136,usual,critical,incomplete,3,convenient,convenient,slightly_prob,recommended,priority
3137,usual,critical,incomplete,3,convenient,convenient,slightly_prob,priority,priority
3138,usual,critical,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recom
3139,usual,critical,incomplete,3,convenient,convenient,problematic,recommended,priority
3140,usual,critical,incomplete,3,convenient,convenient,problematic,priority,priority
3141,usual,critical,incomplete,3,convenient,convenient,problematic,not_recom,not_recom
3142,usual,critical,incomplete,3,convenient,inconv,nonprob,recommended,priority
3143,usual,critical,incomplete,3,convenient,inconv,nonprob,priority,spec_prior
3144,usual,critical,incomplete,3,convenient,inconv,nonprob,not_recom,not_recom
3145,usual,critical,incomplete,3,convenient,inconv,slightly_prob,recommended,priority
3146,usual,critical,incomplete,3,convenient,inconv,slightly_prob,priority,spec_prior
3147,usual,critical,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recom
3148,usual,critical,incomplete,3,convenient,inconv,problematic,recommended,spec_prior
3149,usual,critical,incomplete,3,convenient,inconv,problematic,priority,spec_prior
3150,usual,critical,incomplete,3,convenient,inconv,problematic,not_recom,not_recom
3151,usual,critical,incomplete,3,less_conv,convenient,nonprob,recommended,priority
3152,usual,critical,incomplete,3,less_conv,convenient,nonprob,priority,spec_prior
3153,usual,critical,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recom
3154,usual,critical,incomplete,3,less_conv,convenient,slightly_prob,recommended,priority
3155,usual,critical,incomplete,3,less_conv,convenient,slightly_prob,priority,spec_prior
3156,usual,critical,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
3157,usual,critical,incomplete,3,less_conv,convenient,problematic,recommended,spec_prior
3158,usual,critical,incomplete,3,less_conv,convenient,problematic,priority,spec_prior
3159,usual,critical,incomplete,3,less_conv,convenient,problematic,not_recom,not_recom
3160,usual,critical,incomplete,3,less_conv,inconv,nonprob,recommended,priority
3161,usual,critical,incomplete,3,less_conv,inconv,nonprob,priority,spec_prior
3162,usual,critical,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recom
3163,usual,critical,incomplete,3,less_conv,inconv,slightly_prob,recommended,priority
3164,usual,critical,incomplete,3,less_conv,inconv,slightly_prob,priority,spec_prior
3165,usual,critical,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
3166,usual,critical,incomplete,3,less_conv,inconv,problematic,recommended,spec_prior
3167,usual,critical,incomplete,3,less_conv,inconv,problematic,priority,spec_prior
3168,usual,critical,incomplete,3,less_conv,inconv,problematic,not_recom,not_recom
3169,usual,critical,incomplete,3,critical,convenient,nonprob,recommended,priority
3170,usual,critical,incomplete,3,critical,convenient,nonprob,priority,spec_prior
3171,usual,critical,incomplete,3,critical,convenient,nonprob,not_recom,not_recom
3172,usual,critical,incomplete,3,critical,convenient,slightly_prob,recommended,priority
3173,usual,critical,incomplete,3,critical,convenient,slightly_prob,priority,spec_prior
3174,usual,critical,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recom
3175,usual,critical,incomplete,3,critical,convenient,problematic,recommended,spec_prior
3176,usual,critical,incomplete,3,critical,convenient,problematic,priority,spec_prior
3177,usual,critical,incomplete,3,critical,convenient,problematic,not_recom,not_recom
3178,usual,critical,incomplete,3,critical,inconv,nonprob,recommended,priority
3179,usual,critical,incomplete,3,critical,inconv,nonprob,priority,spec_prior
3180,usual,critical,incomplete,3,critical,inconv,nonprob,not_recom,not_recom
3181,usual,critical,incomplete,3,critical,inconv,slightly_prob,recommended,priority
3182,usual,critical,incomplete,3,critical,inconv,slightly_prob,priority,spec_prior
3183,usual,critical,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recom
3184,usual,critical,incomplete,3,critical,inconv,problematic,recommended,spec_prior
3185,usual,critical,incomplete,3,critical,inconv,problematic,priority,spec_prior
3186,usual,critical,incomplete,3,critical,inconv,problematic,not_recom,not_recom
3187,usual,critical,incomplete,more,convenient,convenient,nonprob,recommended,priority
3188,usual,critical,incomplete,more,convenient,convenient,nonprob,priority,priority
3189,usual,critical,incomplete,more,convenient,convenient,nonprob,not_recom,not_recom
3190,usual,critical,incomplete,more,convenient,convenient,slightly_prob,recommended,priority
3191,usual,critical,incomplete,more,convenient,convenient,slightly_prob,priority,priority
3192,usual,critical,incomplete,more,convenient,convenient,slightly_prob,not_recom,not_recom
3193,usual,critical,incomplete,more,convenient,convenient,problematic,recommended,priority
3194,usual,critical,incomplete,more,convenient,convenient,problematic,priority,priority
3195,usual,critical,incomplete,more,convenient,convenient,problematic,not_recom,not_recom
3196,usual,critical,incomplete,more,convenient,inconv,nonprob,recommended,priority
3197,usual,critical,incomplete,more,convenient,inconv,nonprob,priority,spec_prior
3198,usual,critical,incomplete,more,convenient,inconv,nonprob,not_recom,not_recom
3199,usual,critical,incomplete,more,convenient,inconv,slightly_prob,recommended,priority
3200,usual,critical,incomplete,more,convenient,inconv,slightly_prob,priority,spec_prior
3201,usual,critical,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recom
3202,usual,critical,incomplete,more,convenient,inconv,problematic,recommended,spec_prior
3203,usual,critical,incomplete,more,convenient,inconv,problematic,priority,spec_prior
3204,usual,critical,incomplete,more,convenient,inconv,problematic,not_recom,not_recom
3205,usual,critical,incomplete,more,less_conv,convenient,nonprob,recommended,priority
3206,usual,critical,incomplete,more,less_conv,convenient,nonprob,priority,spec_prior
3207,usual,critical,incomplete,more,less_conv,convenient,nonprob,not_recom,not_recom
3208,usual,critical,incomplete,more,less_conv,convenient,slightly_prob,recommended,priority
3209,usual,critical,incomplete,more,less_conv,convenient,slightly_prob,priority,spec_prior
3210,usual,critical,incomplete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
3211,usual,critical,incomplete,more,less_conv,convenient,problematic,recommended,spec_prior
3212,usual,critical,incomplete,more,less_conv,convenient,problematic,priority,spec_prior
3213,usual,critical,incomplete,more,less_conv,convenient,problematic,not_recom,not_recom
3214,usual,critical,incomplete,more,less_conv,inconv,nonprob,recommended,priority
3215,usual,critical,incomplete,more,less_conv,inconv,nonprob,priority,spec_prior
3216,usual,critical,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recom
3217,usual,critical,incomplete,more,less_conv,inconv,slightly_prob,recommended,priority
3218,usual,critical,incomplete,more,less_conv,inconv,slightly_prob,priority,spec_prior
3219,usual,critical,incomplete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
3220,usual,critical,incomplete,more,less_conv,inconv,problematic,recommended,spec_prior
3221,usual,critical,incomplete,more,less_conv,inconv,problematic,priority,spec_prior
3222,usual,critical,incomplete,more,less_conv,inconv,problematic,not_recom,not_recom
3223,usual,critical,incomplete,more,critical,convenient,nonprob,recommended,priority
3224,usual,critical,incomplete,more,critical,convenient,nonprob,priority,spec_prior
3225,usual,critical,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
3226,usual,critical,incomplete,more,critical,convenient,slightly_prob,recommended,priority
3227,usual,critical,incomplete,more,critical,convenient,slightly_prob,priority,spec_prior
3228,usual,critical,incomplete,more,critical,convenient,slightly_prob,not_recom,not_recom
3229,usual,critical,incomplete,more,critical,convenient,problematic,recommended,spec_prior
3230,usual,critical,incomplete,more,critical,convenient,problematic,priority,spec_prior
3231,usual,critical,incomplete,more,critical,convenient,problematic,not_recom,not_recom
3232,usual,critical,incomplete,more,critical,inconv,nonprob,recommended,priority
3233,usual,critical,incomplete,more,critical,inconv,nonprob,priority,spec_prior
3234,usual,critical,incomplete,more,critical,inconv,nonprob,not_recom,not_recom
3235,usual,critical,incomplete,more,critical,inconv,slightly_prob,recommended,priority
3236,usual,critical,incomplete,more,critical,inconv,slightly_prob,priority,spec_prior
3237,usual,critical,incomplete,more,critical,inconv,slightly_prob,not_recom,not_recom
3238,usual,critical,incomplete,more,critical,inconv,problematic,recommended,spec_prior
3239,usual,critical,incomplete,more,critical,inconv,problematic,priority,spec_prior
3240,usual,critical,incomplete,more,critical,inconv,problematic,not_recom,not_recom
3241,usual,critical,foster,1,convenient,convenient,nonprob,recommended,priority
3242,usual,critical,foster,1,convenient,convenient,nonprob,priority,priority
3243,usual,critical,foster,1,convenient,convenient,nonprob,not_recom,not_recom
3244,usual,critical,foster,1,convenient,convenient,slightly_prob,recommended,priority
3245,usual,critical,foster,1,convenient,convenient,slightly_prob,priority,priority
3246,usual,critical,foster,1,convenient,convenient,slightly_prob,not_recom,not_recom
3247,usual,critical,foster,1,convenient,convenient,problematic,recommended,priority
3248,usual,critical,foster,1,convenient,convenient,problematic,priority,priority
3249,usual,critical,foster,1,convenient,convenient,problematic,not_recom,not_recom
3250,usual,critical,foster,1,convenient,inconv,nonprob,recommended,priority
3251,usual,critical,foster,1,convenient,inconv,nonprob,priority,spec_prior
3252,usual,critical,foster,1,convenient,inconv,nonprob,not_recom,not_recom
3253,usual,critical,foster,1,convenient,inconv,slightly_prob,recommended,priority
3254,usual,critical,foster,1,convenient,inconv,slightly_prob,priority,spec_prior
3255,usual,critical,foster,1,convenient,inconv,slightly_prob,not_recom,not_recom
3256,usual,critical,foster,1,convenient,inconv,problematic,recommended,spec_prior
3257,usual,critical,foster,1,convenient,inconv,problematic,priority,spec_prior
3258,usual,critical,foster,1,convenient,inconv,problematic,not_recom,not_recom
3259,usual,critical,foster,1,less_conv,convenient,nonprob,recommended,priority
3260,usual,critical,foster,1,less_conv,convenient,nonprob,priority,spec_prior
3261,usual,critical,foster,1,less_conv,convenient,nonprob,not_recom,not_recom
3262,usual,critical,foster,1,less_conv,convenient,slightly_prob,recommended,priority
3263,usual,critical,foster,1,less_conv,convenient,slightly_prob,priority,spec_prior
3264,usual,critical,foster,1,less_conv,convenient,slightly_prob,not_recom,not_recom
3265,usual,critical,foster,1,less_conv,convenient,problematic,recommended,spec_prior
3266,usual,critical,foster,1,less_conv,convenient,problematic,priority,spec_prior
3267,usual,critical,foster,1,less_conv,convenient,problematic,not_recom,not_recom
3268,usual,critical,foster,1,less_conv,inconv,nonprob,recommended,priority
3269,usual,critical,foster,1,less_conv,inconv,nonprob,priority,spec_prior
3270,usual,critical,foster,1,less_conv,inconv,nonprob,not_recom,not_recom
3271,usual,critical,foster,1,less_conv,inconv,slightly_prob,recommended,priority
3272,usual,critical,foster,1,less_conv,inconv,slightly_prob,priority,spec_prior
3273,usual,critical,foster,1,less_conv,inconv,slightly_prob,not_recom,not_recom
3274,usual,critical,foster,1,less_conv,inconv,problematic,recommended,spec_prior
3275,usual,critical,foster,1,less_conv,inconv,problematic,priority,spec_prior
3276,usual,critical,foster,1,less_conv,inconv,problematic,not_recom,not_recom
3277,usual,critical,foster,1,critical,convenient,nonprob,recommended,priority
3278,usual,critical,foster,1,critical,convenient,nonprob,priority,spec_prior
3279,usual,critical,foster,1,critical,convenient,nonprob,not_recom,not_recom
3280,usual,critical,foster,1,critical,convenient,slightly_prob,recommended,priority
3281,usual,critical,foster,1,critical,convenient,slightly_prob,priority,spec_prior
3282,usual,critical,foster,1,critical,convenient,slightly_prob,not_recom,not_recom
3283,usual,critical,foster,1,critical,convenient,problematic,recommended,spec_prior
3284,usual,critical,foster,1,critical,convenient,problematic,priority,spec_prior
3285,usual,critical,foster,1,critical,convenient,problematic,not_recom,not_recom
3286,usual,critical,foster,1,critical,inconv,nonprob,recommended,priority
3287,usual,critical,foster,1,critical,inconv,nonprob,priority,spec_prior
3288,usual,critical,foster,1,critical,inconv,nonprob,not_recom,not_recom
3289,usual,critical,foster,1,critical,inconv,slightly_prob,recommended,priority
3290,usual,critical,foster,1,critical,inconv,slightly_prob,priority,spec_prior
3291,usual,critical,foster,1,critical,inconv,slightly_prob,not_recom,not_recom
3292,usual,critical,foster,1,critical,inconv,problematic,recommended,spec_prior
3293,usual,critical,foster,1,critical,inconv,problematic,priority,spec_prior
3294,usual,critical,foster,1,critical,inconv,problematic,not_recom,not_recom
3295,usual,critical,foster,2,convenient,convenient,nonprob,recommended,priority
3296,usual,critical,foster,2,convenient,convenient,nonprob,priority,priority
3297,usual,critical,foster,2,convenient,convenient,nonprob,not_recom,not_recom
3298,usual,critical,foster,2,convenient,convenient,slightly_prob,recommended,priority
3299,usual,critical,foster,2,convenient,convenient,slightly_prob,priority,priority
3300,usual,critical,foster,2,convenient,convenient,slightly_prob,not_recom,not_recom
3301,usual,critical,foster,2,convenient,convenient,problematic,recommended,priority
3302,usual,critical,foster,2,convenient,convenient,problematic,priority,priority
3303,usual,critical,foster,2,convenient,convenient,problematic,not_recom,not_recom
3304,usual,critical,foster,2,convenient,inconv,nonprob,recommended,priority
3305,usual,critical,foster,2,convenient,inconv,nonprob,priority,spec_prior
3306,usual,critical,foster,2,convenient,inconv,nonprob,not_recom,not_recom
3307,usual,critical,foster,2,convenient,inconv,slightly_prob,recommended,priority
3308,usual,critical,foster,2,convenient,inconv,slightly_prob,priority,spec_prior
3309,usual,critical,foster,2,convenient,inconv,slightly_prob,not_recom,not_recom
3310,usual,critical,foster,2,convenient,inconv,problematic,recommended,spec_prior
3311,usual,critical,foster,2,convenient,inconv,problematic,priority,spec_prior
3312,usual,critical,foster,2,convenient,inconv,problematic,not_recom,not_recom
3313,usual,critical,foster,2,less_conv,convenient,nonprob,recommended,priority
3314,usual,critical,foster,2,less_conv,convenient,nonprob,priority,spec_prior
3315,usual,critical,foster,2,less_conv,convenient,nonprob,not_recom,not_recom
3316,usual,critical,foster,2,less_conv,convenient,slightly_prob,recommended,priority
3317,usual,critical,foster,2,less_conv,convenient,slightly_prob,priority,spec_prior
3318,usual,critical,foster,2,less_conv,convenient,slightly_prob,not_recom,not_recom
3319,usual,critical,foster,2,less_conv,convenient,problematic,recommended,spec_prior
3320,usual,critical,foster,2,less_conv,convenient,problematic,priority,spec_prior
3321,usual,critical,foster,2,less_conv,convenient,problematic,not_recom,not_recom
3322,usual,critical,foster,2,less_conv,inconv,nonprob,recommended,priority
3323,usual,critical,foster,2,less_conv,inconv,nonprob,priority,spec_prior
3324,usual,critical,foster,2,less_conv,inconv,nonprob,not_recom,not_recom
3325,usual,critical,foster,2,less_conv,inconv,slightly_prob,recommended,priority
3326,usual,critical,foster,2,less_conv,inconv,slightly_prob,priority,spec_prior
3327,usual,critical,foster,2,less_conv,inconv,slightly_prob,not_recom,not_recom
3328,usual,critical,foster,2,less_conv,inconv,problematic,recommended,spec_prior
3329,usual,critical,foster,2,less_conv,inconv,problematic,priority,spec_prior
3330,usual,critical,foster,2,less_conv,inconv,problematic,not_recom,not_recom
3331,usual,critical,foster,2,critical,convenient,nonprob,recommended,priority
3332,usual,critical,foster,2,critical,convenient,nonprob,priority,spec_prior
3333,usual,critical,foster,2,critical,convenient,nonprob,not_recom,not_recom
3334,usual,critical,foster,2,critical,convenient,slightly_prob,recommended,priority
3335,usual,critical,foster,2,critical,convenient,slightly_prob,priority,spec_prior
3336,usual,critical,foster,2,critical,convenient,slightly_prob,not_recom,not_recom
3337,usual,critical,foster,2,critical,convenient,problematic,recommended,spec_prior
3338,usual,critical,foster,2,critical,convenient,problematic,priority,spec_prior
3339,usual,critical,foster,2,critical,convenient,problematic,not_recom,not_recom
3340,usual,critical,foster,2,critical,inconv,nonprob,recommended,priority
3341,usual,critical,foster,2,critical,inconv,nonprob,priority,spec_prior
3342,usual,critical,foster,2,critical,inconv,nonprob,not_recom,not_recom
3343,usual,critical,foster,2,critical,inconv,slightly_prob,recommended,priority
3344,usual,critical,foster,2,critical,inconv,slightly_prob,priority,spec_prior
3345,usual,critical,foster,2,critical,inconv,slightly_prob,not_recom,not_recom
3346,usual,critical,foster,2,critical,inconv,problematic,recommended,spec_prior
3347,usual,critical,foster,2,critical,inconv,problematic,priority,spec_prior
3348,usual,critical,foster,2,critical,inconv,problematic,not_recom,not_recom
3349,usual,critical,foster,3,convenient,convenient,nonprob,recommended,priority
3350,usual,critical,foster,3,convenient,convenient,nonprob,priority,priority
3351,usual,critical,foster,3,convenient,convenient,nonprob,not_recom,not_recom
3352,usual,critical,foster,3,convenient,convenient,slightly_prob,recommended,priority
3353,usual,critical,foster,3,convenient,convenient,slightly_prob,priority,priority
3354,usual,critical,foster,3,convenient,convenient,slightly_prob,not_recom,not_recom
3355,usual,critical,foster,3,convenient,convenient,problematic,recommended,priority
3356,usual,critical,foster,3,convenient,convenient,problematic,priority,priority
3357,usual,critical,foster,3,convenient,convenient,problematic,not_recom,not_recom
3358,usual,critical,foster,3,convenient,inconv,nonprob,recommended,priority
3359,usual,critical,foster,3,convenient,inconv,nonprob,priority,spec_prior
3360,usual,critical,foster,3,convenient,inconv,nonprob,not_recom,not_recom
3361,usual,critical,foster,3,convenient,inconv,slightly_prob,recommended,priority
3362,usual,critical,foster,3,convenient,inconv,slightly_prob,priority,spec_prior
3363,usual,critical,foster,3,convenient,inconv,slightly_prob,not_recom,not_recom
3364,usual,critical,foster,3,convenient,inconv,problematic,recommended,spec_prior
3365,usual,critical,foster,3,convenient,inconv,problematic,priority,spec_prior
3366,usual,critical,foster,3,convenient,inconv,problematic,not_recom,not_recom
3367,usual,critical,foster,3,less_conv,convenient,nonprob,recommended,priority
3368,usual,critical,foster,3,less_conv,convenient,nonprob,priority,spec_prior
3369,usual,critical,foster,3,less_conv,convenient,nonprob,not_recom,not_recom
3370,usual,critical,foster,3,less_conv,convenient,slightly_prob,recommended,priority
3371,usual,critical,foster,3,less_conv,convenient,slightly_prob,priority,spec_prior
3372,usual,critical,foster,3,less_conv,convenient,slightly_prob,not_recom,not_recom
3373,usual,critical,foster,3,less_conv,convenient,problematic,recommended,spec_prior
3374,usual,critical,foster,3,less_conv,convenient,problematic,priority,spec_prior
3375,usual,critical,foster,3,less_conv,convenient,problematic,not_recom,not_recom
3376,usual,critical,foster,3,less_conv,inconv,nonprob,recommended,priority
3377,usual,critical,foster,3,less_conv,inconv,nonprob,priority,spec_prior
3378,usual,critical,foster,3,less_conv,inconv,nonprob,not_recom,not_recom
3379,usual,critical,foster,3,less_conv,inconv,slightly_prob,recommended,priority
3380,usual,critical,foster,3,less_conv,inconv,slightly_prob,priority,spec_prior
3381,usual,critical,foster,3,less_conv,inconv,slightly_prob,not_recom,not_recom
3382,usual,critical,foster,3,less_conv,inconv,problematic,recommended,spec_prior
3383,usual,critical,foster,3,less_conv,inconv,problematic,priority,spec_prior
3384,usual,critical,foster,3,less_conv,inconv,problematic,not_recom,not_recom
3385,usual,critical,foster,3,critical,convenient,nonprob,recommended,priority
3386,usual,critical,foster,3,critical,convenient,nonprob,priority,spec_prior
3387,usual,critical,foster,3,critical,convenient,nonprob,not_recom,not_recom
3388,usual,critical,foster,3,critical,convenient,slightly_prob,recommended,priority
3389,usual,critical,foster,3,critical,convenient,slightly_prob,priority,spec_prior
3390,usual,critical,foster,3,critical,convenient,slightly_prob,not_recom,not_recom
3391,usual,critical,foster,3,critical,convenient,problematic,recommended,spec_prior
3392,usual,critical,foster,3,critical,convenient,problematic,priority,spec_prior
3393,usual,critical,foster,3,critical,convenient,problematic,not_recom,not_recom
3394,usual,critical,foster,3,critical,inconv,nonprob,recommended,priority
3395,usual,critical,foster,3,critical,inconv,nonprob,priority,spec_prior
3396,usual,critical,foster,3,critical,inconv,nonprob,not_recom,not_recom
3397,usual,critical,foster,3,critical,inconv,slightly_prob,recommended,priority
3398,usual,critical,foster,3,critical,inconv,slightly_prob,priority,spec_prior
3399,usual,critical,foster,3,critical,inconv,slightly_prob,not_recom,not_recom
3400,usual,critical,foster,3,critical,inconv,problematic,recommended,spec_prior
3401,usual,critical,foster,3,critical,inconv,problematic,priority,spec_prior
3402,usual,critical,foster,3,critical,inconv,problematic,not_recom,not_recom
3403,usual,critical,foster,more,convenient,convenient,nonprob,recommended,priority
3404,usual,critical,foster,more,convenient,convenient,nonprob,priority,priority
3405,usual,critical,foster,more,convenient,convenient,nonprob,not_recom,not_recom
3406,usual,critical,foster,more,convenient,convenient,slightly_prob,recommended,priority
3407,usual,critical,foster,more,convenient,convenient,slightly_prob,priority,priority
3408,usual,critical,foster,more,convenient,convenient,slightly_prob,not_recom,not_recom
3409,usual,critical,foster,more,convenient,convenient,problematic,recommended,priority
3410,usual,critical,foster,more,convenient,convenient,problematic,priority,priority
3411,usual,critical,foster,more,convenient,convenient,problematic,not_recom,not_recom
3412,usual,critical,foster,more,convenient,inconv,nonprob,recommended,priority
3413,usual,critical,foster,more,convenient,inconv,nonprob,priority,spec_prior
3414,usual,critical,foster,more,convenient,inconv,nonprob,not_recom,not_recom
3415,usual,critical,foster,more,convenient,inconv,slightly_prob,recommended,priority
3416,usual,critical,foster,more,convenient,inconv,slightly_prob,priority,spec_prior
3417,usual,critical,foster,more,convenient,inconv,slightly_prob,not_recom,not_recom
3418,usual,critical,foster,more,convenient,inconv,problematic,recommended,spec_prior
3419,usual,critical,foster,more,convenient,inconv,problematic,priority,spec_prior
3420,usual,critical,foster,more,convenient,inconv,problematic,not_recom,not_recom
3421,usual,critical,foster,more,less_conv,convenient,nonprob,recommended,priority
3422,usual,critical,foster,more,less_conv,convenient,nonprob,priority,spec_prior
3423,usual,critical,foster,more,less_conv,convenient,nonprob,not_recom,not_recom
3424,usual,critical,foster,more,less_conv,convenient,slightly_prob,recommended,priority
3425,usual,critical,foster,more,less_conv,convenient,slightly_prob,priority,spec_prior
3426,usual,critical,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom
3427,usual,critical,foster,more,less_conv,convenient,problematic,recommended,spec_prior
3428,usual,critical,foster,more,less_conv,convenient,problematic,priority,spec_prior
3429,usual,critical,foster,more,less_conv,convenient,problematic,not_recom,not_recom
3430,usual,critical,foster,more,less_conv,inconv,nonprob,recommended,priority
3431,usual,critical,foster,more,less_conv,inconv,nonprob,priority,spec_prior
3432,usual,critical,foster,more,less_conv,inconv,nonprob,not_recom,not_recom
3433,usual,critical,foster,more,less_conv,inconv,slightly_prob,recommended,priority
3434,usual,critical,foster,more,less_conv,inconv,slightly_prob,priority,spec_prior
3435,usual,critical,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
3436,usual,critical,foster,more,less_conv,inconv,problematic,recommended,spec_prior
3437,usual,critical,foster,more,less_conv,inconv,problematic,priority,spec_prior
3438,usual,critical,foster,more,less_conv,inconv,problematic,not_recom,not_recom
3439,usual,critical,foster,more,critical,convenient,nonprob,recommended,priority
3440,usual,critical,foster,more,critical,convenient,nonprob,priority,spec_prior
3441,usual,critical,foster,more,critical,convenient,nonprob,not_recom,not_recom
3442,usual,critical,foster,more,critical,convenient,slightly_prob,recommended,priority
3443,usual,critical,foster,more,critical,convenient,slightly_prob,priority,spec_prior
3444,usual,critical,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
3445,usual,critical,foster,more,critical,convenient,problematic,recommended,spec_prior
3446,usual,critical,foster,more,critical,convenient,problematic,priority,spec_prior
3447,usual,critical,foster,more,critical,convenient,problematic,not_recom,not_recom
3448,usual,critical,foster,more,critical,inconv,nonprob,recommended,priority
3449,usual,critical,foster,more,critical,inconv,nonprob,priority,spec_prior
3450,usual,critical,foster,more,critical,inconv,nonprob,not_recom,not_recom
3451,usual,critical,foster,more,critical,inconv,slightly_prob,recommended,priority
3452,usual,critical,foster,more,critical,inconv,slightly_prob,priority,spec_prior
3453,usual,critical,foster,more,critical,inconv,slightly_prob,not_recom,not_recom
3454,usual,critical,foster,more,critical,inconv,problematic,recommended,spec_prior
